,1-OFF-NO,1-OFF-YES,DCA-NO,DCA-YES
5334,130.65138604112585,128.60212526141663,122.5674246808982,128.60212526141663
5335,129.98660950644995,128.13120605946858,121.90689187662967,128.13120605946858
5336,129.32855252766328,127.66048013864902,121.25137124098224,127.66048013864904
5337,128.6771137352612,127.18994737998875,120.60080594056022,127.18994737998878
5338,128.03219378851654,126.71960766461618,119.95513999798409,126.71960766461618
5339,144.1745182801923,140.50209656887114,137.40690256120882,140.50209656887114
5340,143.41262563047883,140.0279659603247,136.6688893596776,140.0279659603247
5341,142.6587310527879,139.55403026697792,135.93663934507487,139.55403026697792
5342,141.91270926343262,139.080289368661,135.21008527238058,139.080289368661
5343,141.1744375817656,138.60674314530286,134.4891609386772,138.60674314530283
5344,140.44379586292348,138.13339147693102,133.77380116304053,138.13339147693105
5345,139.72066643264603,137.66023424367177,133.06394176689483,137.66023424367177
5346,139.0049340240957,137.18727132574966,132.3595195548188,137.18727132574966
5347,138.29648571660584,136.7145026034877,131.66047229579115,136.71450260348772
5348,137.59521087628977,136.24192795730707,130.966738704864,136.24192795730713
5349,136.90100109844477,135.7695472677273,130.27825842525255,135.76954726772732
5350,136.2137501516882,135.29736041536566,129.59497201082962,135.2973604153657
5351,152.06953371089404,148.62740785734965,146.73474568721906,148.62740785734965
5352,151.26875404769666,148.15161652278314,145.9618086715972,148.15161652278317
5353,150.47635183975922,147.6760207821232,145.19489483672874,147.6760207821232
5354,149.69219630848698,147.20062051478385,144.4339340516035,147.2006205147839
5355,148.91615938326822,146.72541560027858,143.67885726976414,146.7254156002786
5356,148.14811563174345,146.25040591821968,142.92959650842158,146.25040591821968
5357,147.38794219221882,145.7755913483183,142.18608482805132,145.77559134831827
5358,146.63551870814632,145.3009717703845,141.44825631245726,145.3009717703845
5359,145.8907272645978,144.826547064327,140.7160460492912,144.82654706432697
5360,145.15345232666215,144.35231711015308,139.98939011101587,144.35231711015305
5361,144.4235806796987,143.87828178796855,139.26822553629898,143.87828178796855
5362,159.90999656336146,156.7523851922539,156.0230237654299,156.75238519225394
