,Date,Price,Open,High,Low,Vol.,Change %
116,2020-04-25,170.17666666666665,170.17666666666665,170.17666666666665,170.17666666666665,,
117,2020-04-26,171.03333333333333,171.03333333333333,171.03333333333333,171.03333333333333,,
118,2020-04-27,171.89,171.89,171.89,171.89,,1.52%
119,2020-04-28,172.11,172.11,172.11,172.11,,0.13%
120,2020-04-29,172.43,172.43,172.43,172.43,,
121,2020-04-30,172.75,172.75,172.75,172.75,,0.37%
122,2020-05-01,171.73250000000002,171.73250000000002,171.73250000000002,171.73250000000002,,
123,2020-05-02,170.715,170.715,170.715,170.715,,
124,2020-05-03,169.6975,169.6975,169.6975,169.6975,,
125,2020-05-04,168.68,168.68,168.68,168.68,,-2.36%
126,2020-05-05,171.43,171.43,171.43,171.43,,1.63%
127,2020-05-06,171.4,171.4,171.4,171.4,,-0.02%
128,2020-05-07,173.39,173.39,173.39,173.39,,1.16%
129,2020-05-08,174.76,174.76,174.76,174.76,,0.79%
130,2020-05-09,175.04,175.04,175.04,175.04,,
131,2020-05-10,175.32,175.32,175.32,175.32,,
132,2020-05-11,175.6,175.6,175.6,175.6,,0.48%
133,2020-05-12,172.56,172.56,172.56,172.56,,-1.73%
134,2020-05-13,169.93,169.93,169.93,169.93,,-1.52%
135,2020-05-14,170.5,170.5,170.5,170.5,,0.34%
136,2020-05-15,171.16,171.16,171.16,171.16,,0.39%
137,2020-05-16,172.68333333333334,172.68333333333334,172.68333333333334,172.68333333333334,,
138,2020-05-17,174.20666666666665,174.20666666666665,174.20666666666665,174.20666666666665,,
139,2020-05-18,175.73,175.73,175.73,175.73,,2.67%
140,2020-05-19,173.84,173.84,173.84,173.84,,-1.08%
141,2020-05-20,175.76,175.76,175.76,175.76,,1.10%
142,2020-05-21,175.74,175.74,175.74,175.74,,
143,2020-05-22,175.72,175.72,175.72,175.72,,-0.02%
144,2020-05-23,175.94666666666666,175.94666666666666,175.94666666666666,175.94666666666666,,
145,2020-05-24,176.17333333333335,176.17333333333335,176.17333333333335,176.17333333333335,,
146,2020-05-25,176.4,176.4,176.4,176.4,,0.39%
147,2020-05-26,177.81,177.81,177.81,177.81,,0.80%
148,2020-05-27,179.71,179.71,179.71,179.71,,1.07%
149,2020-05-28,179.51,179.51,179.51,179.51,,-0.11%
150,2020-05-29,178.38,178.38,178.38,178.38,,-0.63%
151,2020-05-30,178.95999999999998,178.95999999999998,178.95999999999998,178.95999999999998,,
152,2020-05-31,179.54,179.54,179.54,179.54,,
153,2020-06-01,180.12,180.12,180.12,180.12,,
154,2020-06-02,180.7,180.7,180.7,180.7,,1.30%
