,1-OFF-NO,1-OFF-YES,DCA-NO,DCA-YES
104,1.341468966764241,1.349654123043602,1.3414689667642403,37.82594028292945
105,1.3063111905019755,1.3125527925652536,1.3063111905019749,35.20795874386134
106,1.311685593408628,1.3163752106497613,1.3116855934086271,31.90362106591576
107,1.3565802605881911,1.360411865565907,1.356580260588191,27.607669420225346
108,1.4368025172544048,1.4406381004653628,1.4368025172544048,21.803254732442785
109,1.5464127400014223,1.5511335480186617,1.5464127400014218,13.546533639648676
110,1.6792558692511295,1.6856677767227748,1.6792558692511284,1.6856677767227515
111,2.6751339605185764,2.6884541912321716,2.675133960518577,47.96049951566275
112,2.4670423857390382,2.4812197395414084,2.4670423857390382,47.23544965398623
113,2.266358952215555,2.2809589949475155,2.2663589522155547,46.41357489920694
114,2.0748451301324424,2.0894290459147102,2.074845130132442,45.47515080717881
115,1.8948626875008046,1.908988311870347,1.8948626875008052,44.39471060974745
116,1.729560520805309,1.7427888079948581,1.7295605208053073,43.13879168942826
117,1.5830534978352029,1.5949669268807194,1.5830534978352029,41.66253067813928
118,1.4604838199996166,1.4707270989834196,1.4604838199996164,39.90435730654291
119,1.3677485516062984,1.376101806996476,1.3677485516062986,37.77742223070494
120,1.3106260743381055,1.3171052093215978,1.3106260743381062,35.15514825783404
121,1.2932748432116898,1.298216535258673,1.2932748432116898,31.84560944423958
122,1.3167179548909531,1.320780025007737,1.3167179548909536,27.543220934755965
123,1.37835841580038,1.3824095848447437,1.3783584158003805,21.730592012392048
124,1.4729318935702587,1.4778937058534403,1.4729318935702584,13.462595915073141
125,1.5941535812669752,1.6008811462328698,1.5941535812669747,1.6008811462328587
126,2.5762917489577544,2.590561026820502,2.576291748957754,47.203988013141434
127,2.37114350705397,2.385773758816482,2.3711435070539704,46.38051173323858
128,2.1740730882588264,2.1886399413544577,2.174073088258826,45.44029382805538
129,1.98708217682484,2.001162932337544,1.9870821768248406,44.35782971002789
130,1.8128563685743448,1.8260362132433805,1.8128563685743442,43.09960847493641
131,1.6549605477545797,1.6668481252827643,1.6549605477545797,41.62070415846794
132,1.517991423013114,1.528251985915091,1.5179914230131144,39.85946393868402
133,1.4075309500784585,1.4159469788339758,1.4075309500784576,37.728927437248025
134,1.3296374019685566,1.33619851274776,1.3296374019685566,35.10236461978175
135,1.2896510328738418,1.2946466998831045,1.289651032873841,31.787632936349517
136,1.2905350797703996,1.2945872768918607,1.2905350797703992,27.478826987014777
137,1.331669286699277,1.335653349434142,1.3316692866992768,21.658035711710134
138,1.4090317141191937,1.4139170673141177,1.4090317141191941,13.378957794902743
139,1.516629581829037,1.5233341471931445,1.5166295818290363,1.5233341471931392
140,2.479821871643684,2.4946837718235635,2.4798218716436837,46.34747339536483
141,2.2779669944777883,2.2926997926693895,2.2779669944777883,45.40546082052561
142,2.0849677004119447,2.0991611819743285,2.0849677004119456,44.32097202261194
143,1.9031025609752819,1.9163574927958154,1.903102560975281,43.06044789815959
144,1.735423596983816,1.7473653874820256,1.7354235969838157,41.57890004109343
145,1.5859485798614164,1.5962552105880803,1.5859485798614157,39.81459335973472
146,1.4597565573223734,1.468209767869231,1.4597565573223723,37.68045698616265
147,1.362776898076572,1.3693422095377046,1.3627768980765715,35.04960916910757
148,1.3009861750731682,1.3059078231543306,1.3009861750731677,31.729693310538643
149,1.2789209257291814,1.282780918903901,1.27892092572918,27.41449017412732
150,1.2980518866658417,1.3017272994737288,1.2980518866658413,21.585590479317695
151,1.356112451606074,1.3606259113538557,1.3561124516060743,13.29563281481913
152,1.447943608183215,1.454292084916159,1.4479436081832153,1.454292084916161
153,2.3859456845686693,2.401048779758856,2.38594568456867,45.37065238903715
154,2.1877894170561683,2.2022821252969385,2.1877894170561687,44.284138203519234
155,1.9993912834973482,2.0128835490157844,1.9993912834973482,43.02131068104551
156,1.8233462525366044,1.835472806669774,1.8233462525366049,41.53711913472911
157,1.6631138930679505,1.6735581892686777,1.6631138930679503,39.76974649689391
158,1.5231882378191264,1.5317261821648007,1.5231882378191268,37.632011974441596
159,1.4090933567934345,1.4156642450542922,1.409093356793435,34.99688326253218
160,1.3269446059667942,1.331744532462545,1.3269446059667938,31.67179235950069
161,1.28232027155318,1.2858815220475142,1.2823202715531805,27.3502131328881
162,1.2785862839683861,1.2817743664201515,1.2785862839683864,21.513261049118785
163,1.3155467248080726,1.3194349436781267,1.315546724808073,13.212634881219584
164,1.3894508702536792,1.3951301862990024,1.3894508702536787,1.3951301862989953
165,2.2949131596631527,2.309913029958283,2.294913159663152,44.24732891604623
166,2.100923503327241,2.114844364519642,2.10092350332724,42.9821975536989
167,1.9177370973042622,1.930217636086924,1.9177370973042625,41.495362257427146
168,1.7483058020920441,1.7590293380106976,1.7483058020920446,39.724924288357826
169,1.59653130730468,1.6052632397675761,1.5965313073046803,37.58359351254183
170,1.4673831479514616,1.4740333221731226,1.4673831479514616,34.94418827421182
171,1.3667397419263518,1.3714513060849234,1.3667397419263516,31.61393190053458
172,1.3006637205333724,1.3039059916409679,1.3006637205333724,27.28599854018121
173,1.273970241951929,1.276574928344084,1.273970241951928,21.441052241212223
174,1.2885497173506413,1.2916249988546395,1.2885497173506408,13.129978279671137
175,1.3425299388638339,1.3472673739251975,1.3425299388638336,1.3472673739251944
176,2.2070058668134154,2.2215678215512202,2.207005866813416,42.94310925440738
177,2.0177212940951206,2.0307536739119048,2.0177212940951197,41.45363023661465
178,1.8404455555562975,1.8516277826086198,1.8404455555562977,39.68012768337134
179,1.678525629530049,1.6876094188146844,1.678525629530049,37.53520272445978
180,1.5363258042695482,1.5431893286279077,1.5363258042695482,34.89152559585651
181,1.4192529385903476,1.4239826689993247,1.4192529385903474,31.556113775749502
182,1.3333819173434716,1.3363715566940708,1.3333819173434716,27.22184911340288
183,1.2844125171919523,1.286432668676079,1.2844125171919525,21.36896896310932
184,1.2760314809867825,1.27819448141152,1.2760314809867828,13.047677683391312
185,1.3084731941166756,1.3120613658704423,1.3084731941166747,1.3120613658704392
186,2.1225397610456267,2.1363424639588375,2.1225397610456267,41.41192390912942
187,1.9385765715573617,1.950424539591574,1.9385765715573604,39.635357642278535
188,1.7680047270748862,1.7776344596473252,1.7680047270748873,37.486840747806326
189,1.6145971601551075,1.6218547263306335,1.614597160155108,34.83889663684814
190,1.483176934611105,1.4880911343462022,1.4831769346111048,31.498339852270107
191,1.3794982635009125,1.3823787528860918,1.3794982635009116,27.15776761088526
192,1.3096007947264043,1.311131154841121,1.309600794726404,21.297016210957107
193,1.278465986591163,1.2797214989003416,1.2784659865911638,12.965748161737633
194,1.2883490082865958,1.290671656363708,1.2883490082865954,1.2906716563637077
195,2.0418674684058056,2.054607681777259,2.0418674684058056,39.590615136573824
196,1.8639259658016296,1.8743214733865174,1.8639259658016292,37.43850873388227
197,1.7009478659989161,1.7088138845786682,1.7009478659989161,34.78630282435897
198,1.5571481542132202,1.5624577759200313,1.5571481542132195,31.44061202244271
199,1.4377682013178794,1.440744426661348,1.4377682013178799,27.093756832321898
200,1.348755764594083,1.3499763798838655,1.3487557645940822,21.225199070766767
201,1.295817034766605,1.2962776125374675,1.2958170347666058,12.884205188686398
202,1.2828613704031222,1.2839137048792033,1.282861370403121,1.28391370487921
203,1.9653796334599234,1.9767783050114798,1.9653796334599245,37.39020784775319
204,1.7942479378016143,1.8029598029651082,1.794247937801615,34.7337456034698
205,1.6398466672881016,1.645793353073009,1.6398466672881022,31.382932204041282
206,1.5068246412059358,1.510145305273688,1.506824641205936,27.029819619194278
207,1.4007516876582657,1.401909405547367,1.4007516876582655,21.153522719645853
208,1.327546937074051,1.3274228058555932,1.3275469370740518,12.803064651277557
209,1.2922446914617132,1.2921417867020972,1.2922446914617132,1.2921417867020952
210,1.893504739626565,1.9033146313085239,1.8935047396265638,34.68122643728842
211,1.7300586458862954,1.7369034260253275,1.7300586458862954,31.32530234047415
212,1.5852988700753419,1.5892405421586604,1.5852988700753425,26.965958855199645
213,1.4642644398730273,1.4656517978205201,1.4642644398730273,21.08199242703431
214,1.372704606486078,1.372283012789737,1.3727046064860793,12.72234285800255
215,1.3162281593407135,1.3151978771121322,1.3162281593407144,1.3151978771121418
216,1.826706659259592,1.8347216372666497,1.8267066592595915,31.26772440099067
217,1.6719035842608452,1.6767581704745176,1.671903584260845,26.902177466679618
218,1.5379090603595496,1.539845089531534,1.5379090603595496,21.01061355594231
219,1.4300625180369728,1.4296825979281744,1.4300625180369733,12.642056547107753
220,1.3540822106619614,1.3524443556136898,1.3540822106619612,1.3524443556136891
221,1.7654790712631596,1.7715450144911185,1.76547907126316,26.83847842304963
222,1.6203439375959103,1.623159316078127,1.6203439375959108,20.93939156419003
223,1.4982622282257205,1.4982913307479129,1.4982622282257223,12.562222894785213
224,1.4047304396569107,1.4028682779778427,1.4047304396569102,1.4028682779778563
225,1.7103358622115619,1.7143628778032751,1.7103358622115623,20.868332005647584
226,1.575936950762515,1.5767520564526505,1.5759369507625158,12.482859523219151
227,1.466890918465639,1.4652223915234703,1.4668909184656398,1.4652223915234706
228,1.6617967871673585,1.6637720399660556,1.6617967871673596,12.403984508453949
229,1.5392103792472898,1.5381643932399052,1.5392103792472895,1.5381643932399178
230,1.620368098578489,1.620368098578489,1.6203680985784883,1.6203680985784883
231,2.93730624493892,2.8610315899402035,2.9373062449389207,50.93325520820638
232,2.718893261448924,2.6496938606272153,2.7188932614489234,50.51924431585428
233,2.5062993481122624,2.4441052809432797,2.5062993481122637,50.061700503544756
234,2.300770785270847,2.245614742233264,2.300770785270848,49.5539843760309
235,2.1039828420679094,2.056028297978751,2.1039828420679094,48.988036938829275
236,1.9181986195949476,1.8777716422770472,1.918198619594947,48.35397872424318
237,1.7464684062166551,1.7140852454165671,1.7464684062166544,47.639564958756466
238,1.5928411948926615,1.569211310593369,1.5928411948926622,46.82943262723954
239,1.4624919604651583,1.448456272424941,1.4624919604651585,45.90404041160298
240,1.3615489844534017,1.3578989077661223,1.3615489844534006,44.83814472027344
241,1.2963054082644936,1.3034638711701296,1.296305408264493,43.59855639560558
242,1.2716704542002686,1.2893483463708575,1.2716704542002686,42.140748345509515
243,1.2893940675484545,1.3164747889673514,1.2893940675484545,40.40356377422702
244,1.3472598936168745,1.3820625020877753,1.3472598936168738,38.30065786980518
245,1.439933924435474,1.480680860589028,1.4399339244354745,35.70605481728403
246,1.5607708449831479,1.6059553020252006,1.5607708449831474,32.42850399324163
247,1.7033741332381995,1.7519022399531685,1.7033741332382002,28.163070565748406
248,1.8623771418471702,1.9135472695430362,1.8623771418471706,22.392779827515387
249,2.033599130377425,2.087017778365698,2.033599130377424,14.173756830369058
250,2.213900761781791,2.269394796510374,2.213900761781791,2.2693947965103733
251,2.8265857278998445,2.754284189000416,2.826585727899843,50.49365228919793
252,2.6099267185600334,2.5443738032841594,2.6099267185600334,50.0351280278579
253,2.3994682597755825,2.340652484841114,2.399468259775584,49.526342871677436
254,2.1966117140763193,2.144643415744595,2.1966117140763197,48.95922453781094
255,2.003254983549816,1.9584007182349445,2.0032549835498155,48.32387750267413
256,1.8219771850814808,1.7846973846995722,1.821977185081479,47.608037412086006
257,1.6562628809027875,1.6272404968544991,1.6562628809027864,46.79631712606005
258,1.5107159869878117,1.4908459054486536,1.5107159869878115,45.86914526362493
259,1.39111657786795,1.3814004827615098,1.3911165778679493,44.8012402929839
260,1.3040291123838306,1.30531501227644,1.3040291123838301,43.559364486412974
261,1.2556277786638692,1.2682133865251042,1.2556277786638699,42.098927553318966
262,1.249812831135504,1.2731182836177646,1.2498128311355043,40.358688896102066
263,1.2865863571096687,1.3191879109865003,1.2865863571096687,38.252190038123
264,1.3619683277737695,1.4020217224046834,1.3619683277737689,35.65329652214892
265,1.469541169001628,1.5152821722927847,1.4695411690016271,32.37052725038743
266,1.6023931414761865,1.6524324579038667,1.602393141476187,28.09858911605187
267,1.7543925542913692,1.807777659789379,1.7543925542913694,22.319859823971743
268,1.920639577670132,1.9767910533607258,1.9206395776701322,14.0886378737297
269,2.0974242769077467,2.156040016455272,2.097424276907747,2.1560400164552536
270,2.7174028913728367,2.64880628368415,2.717402891372837,50.00858057391493
271,2.502676227283897,2.440529225136707,2.5026762272838976,49.49872536723725
272,2.2945943386313132,2.2389535372897695,2.2945943386313123,48.93043507606499
273,2.0947414819028687,2.0458084481965972,2.0947414819028682,48.29379812155624
274,1.9052784354829742,1.8634412829980196,1.9052784354829742,47.57653057218932
275,1.729155645456983,1.6950323516825139,1.729155645456983,46.76322117116032
276,1.5703591586117522,1.5448234453251453,1.5703591586117522,45.83426849091344
277,1.4341058551354142,1.418251289792326,1.434105855135415,44.76435309035801
278,1.3267718618153352,1.3217415414393134,1.3267718618153352,43.52018872911685
279,1.255185269676073,1.261812636149183,1.2551852696760732,42.05712202504088
280,1.225010246046131,1.2433636323423194,1.2250102460461303,40.31382878226989
281,1.2386747720146507,1.26781592672492,1.2386747720146507,38.20373726271203
282,1.2942244652729529,1.3324411425811413,1.2942244652729524,35.60055521520009
283,1.3861121593007601,1.4314681400027451,1.3861121593007582,32.312573016520275
284,1.5072345813145474,1.5580401007698879,1.5072345813145462,28.0341443877504
285,1.6507436976649748,1.705753618803033,1.6507436976649743,22.247015888171305
286,1.81094235085928,1.869346965121117,1.81094235085928,14.003736995583335
287,1.9834455780161984,2.04477873514096,1.9834455780161988,2.044778735140953
288,2.609886516754726,2.544741242521372,2.609886516754727,49.471132286283485
289,2.3973033296417428,2.3383409750299666,2.397303329641743,48.90166899504074
290,2.191884498371635,2.1392414291009985,2.191884498371635,48.26374104338378
291,1.995430636342307,1.9494160263489002,1.995430636342307,47.54504492660929
292,1.8104131306489049,1.7715584872119945,1.8104131306489044,46.73014528028651
293,1.6402170073563298,1.6093238555326552,1.6402170073563305,45.79941064820147
294,1.4893995469245906,1.4675554928826302,1.4893995469245909,44.72748371327755
295,1.3638306259712716,1.352330329300794,1.3638306259712711,43.48102978351117
296,1.2704104338886861,1.2704934287752898,1.2704104338886868,42.01533249784516
297,1.2159440448700016,1.2283276978987825,1.2159440448700014,40.26898427526434
298,1.2051012918931205,1.229516161098778,1.2051012918931208,38.15530053649594
299,1.2384320492085017,1.2735496357031997,1.2384320492085017,35.547832118092245
300,1.3120205742203648,1.3558990978781282,1.3120205742203643,32.25464289392199
301,1.4191139975655098,1.469807424348317,1.4191139975655087,27.969738709622437
302,1.5523389549920288,1.608282132266751,1.552338954992029,22.174252105086268
303,1.70517294688547,1.7652786447817357,1.70517294688547,13.919065410399838
304,1.8724531190888842,1.9360487606000176,1.8724531190888838,1.93604876060003
305,2.5041850369053074,2.442254610324171,2.504185036905307,48.872926741067616
306,2.2939956392349874,2.2380195461028562,2.293995639234988,48.23370673581856
307,2.091580792119905,2.0417893331976154,2.091580792119905,47.513580968397086
308,1.8989975347615884,1.8558271090590999,1.8989975347615884,46.69708997710351
309,1.719083734386064,1.6832345962301476,1.7190837343860634,45.764572296645
310,1.555728946218639,1.5282139575305695,1.5557289462186379,44.690632769680754
311,1.4141269009542758,1.3962657762254427,1.4141269009542754,43.441888317264684
312,1.3008033957052998,1.2940753621775458,1.3008033957052998,41.97355971787057
313,1.2230171209014622,1.2286796861830918,1.2230171209014624,40.22415622811565
314,1.1871370459509722,1.2056653002129303,1.1871370459509714,38.106880865152355
315,1.1963175057758964,1.2270143086546166,1.1963175057758964,35.495128468838416
316,1.2489796672006697,1.2901445756962935,1.2489796672006694,32.19673850766813
317,1.3394677080999902,1.389019202969571,1.3394677080999897,27.90537444691305
318,1.460281176151772,1.5163417487414,1.4602811761517713,22.10157263575887
319,1.6041466420797412,1.6653097444344098,1.6041466420797401,13.834634644065291
320,1.7650446923050394,1.830383069561986,1.7650446923050396,1.8303830695619874
321,2.40046984619925,2.3415379708013675,2.40046984619925,48.20369567169538
322,2.1929713981868453,2.1398104067224812,2.1929713981868457,47.48213919611993
323,1.993966657589433,1.9469178866909722,1.9939666575894326,46.66405579120576
324,1.805816645361494,1.7654669607929212,1.805816645361494,45.72975400383754
325,1.6317897158171442,1.5990367229446478,1.6317897158171442,44.65380087458197
326,1.4763531125917062,1.4524483047936643,1.4763531125917044,43.402765005947685
327,1.3453852351934488,1.331887446416071,1.345385235193448,41.93180444026122
328,1.2460067075864196,1.2445343697680509,1.2460067075864187,40.179345504401354
329,1.1855460561929045,1.1972591441382512,1.1855460561929043,38.058479267186684
330,1.1694140464909806,1.1944116003062093,1.1694140464909797,35.44244552192505
331,1.1987867826809866,1.2358980462995808,1.198786782680986,32.138861505824664
332,1.2699404298871255,1.317163225706366,1.2699404298871253,27.841054001733383
333,1.3758899869640104,1.4311059452308488,1.37588998696401,22.028981718431208
334,1.50885715953377,1.5703201633790602,1.5088571595337685,13.750456541584613
335,1.6619519260367495,1.7284309685926906,1.6619519260367488,1.728430968592701
336,2.2989391449711607,2.2428134545760003,2.2989391449711603,47.45072011386898
337,2.094484739761229,2.044000173214659,2.0944847397612287,46.63104325812818
338,1.8993740013577387,1.8550034338611348,1.899374001357738,45.69495634382481
339,1.7163275509570954,1.6788353539892866,1.716327550957095,44.616988650091365
340,1.5491150601763342,1.5196269872263726,1.5491150601763344,43.36366053305835
341,1.4028506449388098,1.3828794231152055,1.4028506449388098,41.89006742920261
342,1.2841088734838029,1.27543920518274,1.2841088734838029,40.134552978297165
343,1.2004471404512373,1.2047529463400062,1.2004471404512362,38.01009677400657
344,1.1588367504887442,1.1770339357872477,1.1588367504887445,35.38978454842719
345,1.1631608619204807,1.1948590564859425,1.1631608619204803,32.08101355964558
346,1.2123261993056897,1.2558973899753485,1.2123261993056893,27.77677981346215
347,1.300706314997115,1.3539554436083965,1.3007063149971159,21.956483669685106
348,1.4205028449106407,1.4813713438696388,1.4205028449106412,13.666543274884965
349,1.5640674505352978,1.6309820554140133,1.5640674505352978,1.630982055414016
350,2.1998223586798344,2.146338943615152,2.1998223586798336,46.59805291935651
351,1.9988316610995922,1.9509236227204951,1.9988316610995926,45.660179897119214
352,1.8081909851839786,1.7664870270066442,1.8081909851839792,44.580196725434426
353,1.6310440922878928,1.596516647960945,1.6310440922878928,43.32457559004923
354,1.4717359824977219,1.4457695509975679,1.4717359824977219,41.84834945795803
355,1.336080134081437,1.3204597783947405,1.3360801340814363,40.089779534627795
356,1.231294198797736,1.2279858156612282,1.231294198797736,37.96173442999607
357,1.1650853882326273,1.1756916628818297,1.165085388232627,35.33714683612408
358,1.1435197964167145,1.1685548765096663,1.1435197964167136,32.02319636377139
359,1.1684425178781999,1.2069650937699548,1.1684425178781992,27.712554359149838
360,1.236461387281254,1.286466388453029,1.236461387281253,21.884082885590363
361,1.3405018395440549,1.3997254007840172,1.3405018395440538,13.582907350711308
362,1.4724719044312298,1.5389912506673809,1.47247190443123,1.5389912506673809
363,2.1033851399845758,2.052413982134968,2.103385139984576,45.625425250714194
364,1.9063566247503887,1.8609714307769631,1.9063566247503896,44.543425736971514
365,1.7208701597789204,1.6818836902854768,1.7208701597789204,43.28551087635366
366,1.5505625760803623,1.5191882781556236,1.550562576080362,41.806651308904684
367,1.4004239783285681,1.3783310657326817,1.4004239783285677,40.04502606891777
368,1.2769829518294524,1.2662186603336032,1.2769829518294518,37.91339329259007
369,1.1879485917940211,1.1905731352946451,1.187948591794021,35.2845336896148
370,1.1407454420420715,1.158126889996396,1.1407454420420702,31.965411636428158
371,1.1399316829006683,1.172046464707853,1.1399316829006674,27.648380153924702
372,1.1849885485828797,1.2303566967107573,1.1849885485828793,21.81178384286233
373,1.2704819548655024,1.3268479686814838,1.2704819548655026,13.499561618604053
374,1.3884547340394258,1.4536009528321145,1.3884547340394247,1.4536009528321152
375,2.009934901657424,1.961386325963796,2.0099349016574237,44.50667632821704
376,1.8174595591637608,1.7745983207092504,1.8174595591637601,43.24646709941191
377,1.637936241270848,1.6017909857710535,1.6379362412708491,41.76497377356968
378,1.4755672268526112,1.4476252341356777,1.475567226852612,40.000293487442256
379,1.3360403202059132,1.3182696954803852,1.3360403202059135,37.86507443234857
380,1.2265501715541922,1.2212168985435405,1.226550171554192,35.23194643043438
381,1.1550146906901184,1.1641388434917992,1.155014690690119,31.907661119627328
382,1.1280161492673662,1.1525533728034218,1.1280161492673657,27.584259751401095
383,1.148061710659633,1.1873731186177194,1.1480617106596325,21.73959110002712
