,Date,Price,Open,High,Low,Vol.,Change %
97,2020-04-06,77.46,77.43,77.7,77.43,0.52K,0.50%
98,2020-04-07,77.71,76.93,78.0,76.62,5.73K,0.33%
99,2020-04-08,77.67,78.18,78.18,76.98,1.03K,-0.06%
100,2020-04-09,79.95,78.64,81.05,78.52,2.79K,2.94%
101,2020-04-10,79.818,78.854,80.916,78.52199999999999,,
102,2020-04-11,79.686,79.068,80.782,78.524,,
103,2020-04-12,79.554,79.282,80.648,78.526,,
104,2020-04-13,79.42200000000001,79.496,80.514,78.528,,
105,2020-04-14,79.29,79.71,80.38,78.53,1.33K,-0.83%
106,2020-04-15,79.25,79.64,80.25,78.93,0.55K,-0.04%
107,2020-04-16,79.99,80.11,80.11,79.17,0.58K,0.93%
108,2020-04-17,79.82,80.02,80.58,80.02,0.54K,-0.21%
109,2020-04-18,79.75999999999999,79.98,80.35333333333334,79.79666666666667,,
110,2020-04-19,79.7,79.94,80.12666666666667,79.57333333333332,,
111,2020-04-20,79.64,79.9,79.9,79.35,0.72K,-0.23%
112,2020-04-21,80.25,80.33,80.76,79.73,0.83K,0.77%
113,2020-04-22,80.07,80.19,80.61,80.19,0.34K,-0.22%
114,2020-04-23,80.18,80.22,80.45,79.5,0.85K,0.13%
115,2020-04-24,80.25,81.58,81.58,79.64,1.02K,0.09%
116,2020-04-25,80.14,81.43666666666667,81.43666666666667,79.56,,
117,2020-04-26,80.03,81.29333333333334,81.29333333333334,79.48,,
118,2020-04-27,79.92,81.15,81.15,79.4,1.08K,-0.42%
119,2020-04-28,79.57,79.18,79.94,79.18,0.22K,-0.43%
120,2020-04-29,79.94,80.08,80.31,79.65,2.77K,0.46%
121,2020-04-30,79.31,80.83,81.13,79.25,0.39K,-0.79%
122,2020-05-01,79.38,79.69,80.2,78.85,1.37K,0.09%
123,2020-05-02,79.56333333333333,79.51666666666667,80.28666666666666,78.95666666666666,,
124,2020-05-03,79.74666666666667,79.34333333333333,80.37333333333333,79.06333333333333,,
125,2020-05-04,79.93,79.17,80.46,79.17,1.13K,0.70%
126,2020-05-05,79.63,79.84,79.93,79.34,0.90K,-0.39%
127,2020-05-06,79.56,80.0,80.0,79.6,0.39K,-0.09%
128,2020-05-07,79.7,79.6,80.04,79.6,0.17K,0.18%
129,2020-05-08,79.5925,79.505,79.94250000000001,79.4375,,
130,2020-05-09,79.485,79.41,79.845,79.275,,
131,2020-05-10,79.3775,79.315,79.7475,79.1125,,
132,2020-05-11,79.27,79.22,79.65,78.95,0.76K,-0.54%
133,2020-05-12,79.83,79.42,80.23,78.98,10.59K,0.71%
